Actual,Predicted
38.0,55.654832871371994
42.0,56.34796080441936
77.0,54.29233523907405
76.0,55.340010807732924
71.0,55.04635001268359
86.0,55.99081620360081
74.0,54.29233523907405
23.0,55.99081620360081
49.0,56.34796080441936
83.0,55.04635001268359
41.0,54.08331951838368
45.0,56.72626667382765
63.0,54.08331951838368
82.0,54.52251222835415
21.0,56.34796080441936
77.0,54.52251222835415
90.0,54.08331951838368
42.0,55.04635001268359
50.0,54.29233523907405
41.0,55.654832871371994
60.0,54.29233523907405
71.0,54.773850486224
63.0,54.29233523907405
45.0,54.52251222835415
67.0,55.654832871371994
51.0,55.04635001268359
54.0,55.99081620360081
32.0,55.340010807732924
43.0,56.72626667382765
18.0,56.72626667382765
62.0,54.52251222835415
42.0,55.99081620360081
39.0,55.99081620360081
51.0,55.340010807732924
83.0,54.773850486224
35.0,54.29233523907405
37.0,56.34796080441936
58.0,56.34796080441936
57.0,55.99081620360081
62.0,54.08331951838368
57.0,56.72626667382765
47.0,54.08331951838368
38.0,55.99081620360081
62.0,54.29233523907405
53.0,54.773850486224
41.0,56.72626667382765
44.0,55.04635001268359
37.0,55.654832871371994
36.0,54.773850486224
63.0,55.654832871371994
82.0,56.72626667382765
84.0,55.04635001268359
54.0,56.72626667382765
80.0,55.99081620360081
54.0,55.99081620360081
59.0,54.52251222835415
51.0,55.654832871371994
45.0,56.34796080441936
65.0,54.52251222835415
64.0,56.72626667382765
59.0,54.08331951838368
41.0,54.08331951838368
55.0,54.29233523907405
12.0,54.52251222835415
70.0,56.72626667382765
69.0,56.72626667382765
47.0,55.04635001268359
56.0,56.72626667382765
69.0,54.08331951838368
81.0,54.52251222835415
24.0,56.72626667382765
63.0,54.52251222835415
68.0,55.04635001268359
70.0,54.773850486224
49.0,55.340010807732924
42.0,54.29233523907405
40.0,56.34796080441936
72.0,55.340010807732924
28.0,55.654832871371994
54.0,54.52251222835415
48.0,54.773850486224
42.0,55.04635001268359
48.0,54.08331951838368
41.0,54.29233523907405
38.0,55.654832871371994
93.0,55.340010807732924
33.0,54.52251222835415
66.0,54.773850486224
50.0,55.99081620360081
62.0,56.34796080441936
73.0,54.773850486224
61.0,54.52251222835415
29.0,54.52251222835415
33.0,55.654832871371994
88.0,55.04635001268359
56.0,56.72626667382765
47.0,56.34796080441936
73.0,54.29233523907405
32.0,54.773850486224
54.0,55.04635001268359
78.0,56.34796080441936
23.0,54.29233523907405
71.0,54.773850486224
41.0,54.29233523907405
77.0,54.52251222835415
86.0,55.340010807732924
80.0,54.29233523907405
96.0,56.34796080441936
25.0,56.72626667382765
70.0,55.04635001268359
90.0,55.654832871371994
66.0,54.52251222835415
27.0,54.08331951838368
69.0,54.08331951838368
49.0,54.773850486224
37.0,56.34796080441936
40.0,54.29233523907405
41.0,55.654832871371994
77.0,54.773850486224
31.0,56.72626667382765
88.0,55.654832871371994
41.0,54.773850486224
76.0,55.340010807732924
75.0,56.34796080441936
81.0,54.08331951838368
46.0,56.72626667382765
37.0,54.773850486224
82.0,56.72626667382765
73.0,55.99081620360081
52.0,54.08331951838368
36.0,54.773850486224
41.0,54.29233523907405
48.0,55.04635001268359
64.0,55.99081620360081
30.0,54.773850486224
72.0,54.08331951838368
46.0,56.72626667382765
82.0,56.72626667382765
36.0,55.04635001268359
46.0,56.72626667382765
44.0,56.72626667382765
23.0,55.04635001268359
71.0,55.654832871371994
63.0,54.52251222835415
31.0,54.08331951838368
52.0,55.340010807732924
47.0,54.773850486224
59.0,54.773850486224
97.0,56.34796080441936
63.0,54.29233523907405
53.0,54.773850486224
51.0,54.29233523907405
74.0,56.34796080441936
40.0,56.72626667382765
90.0,55.340010807732924
59.0,54.52251222835415
76.0,54.773850486224
34.0,54.52251222835415
51.0,55.99081620360081
47.0,54.08331951838368
40.0,54.773850486224
67.0,54.29233523907405
64.0,56.34796080441936
54.0,55.340010807732924
69.0,54.08331951838368
75.0,56.72626667382765
86.0,54.29233523907405
78.0,54.29233523907405
47.0,56.34796080441936
16.0,54.29233523907405
84.0,55.04635001268359
12.0,54.773850486224
81.0,55.04635001268359
54.0,55.340010807732924
79.0,54.29233523907405
57.0,56.34796080441936
38.0,56.34796080441936
19.0,55.99081620360081
32.0,54.773850486224
52.0,56.34796080441936
30.0,56.34796080441936
36.0,55.99081620360081
59.0,56.34796080441936
25.0,54.52251222835415
50.0,55.340010807732924
60.0,55.99081620360081
77.0,56.34796080441936
40.0,54.29233523907405
47.0,56.72626667382765
48.0,54.52251222835415
78.0,55.99081620360081
26.0,55.04635001268359
68.0,54.29233523907405
25.0,54.08331951838368
18.0,54.08331951838368
58.0,54.29233523907405
54.0,54.52251222835415
69.0,56.72626667382765
61.0,56.72626667382765
30.0,54.08331951838368
41.0,54.773850486224
78.0,54.29233523907405
45.0,56.72626667382765
32.0,54.29233523907405
60.0,54.52251222835415
24.0,54.08331951838368
34.0,54.08331951838368
62.0,54.08331951838368
63.0,54.29233523907405
34.0,54.08331951838368
69.0,54.08331951838368
77.0,55.340010807732924
44.0,56.34796080441936
29.0,54.08331951838368
60.0,55.340010807732924
30.0,55.99081620360081
75.0,55.340010807732924
45.0,56.72626667382765
46.0,55.99081620360081
73.0,54.29233523907405
44.0,55.340010807732924
34.0,55.04635001268359
23.0,54.52251222835415
32.0,54.29233523907405
75.0,55.99081620360081
74.0,54.52251222835415
48.0,54.773850486224
21.0,54.773850486224
46.0,54.08331951838368
49.0,54.52251222835415
50.0,54.773850486224
54.0,55.99081620360081
31.0,54.773850486224
37.0,54.773850486224
35.0,54.08331951838368
75.0,55.654832871371994
39.0,55.654832871371994
66.0,56.72626667382765
64.0,56.34796080441936
54.0,54.08331951838368
44.0,55.99081620360081
54.0,54.29233523907405
68.0,56.72626667382765
47.0,54.29233523907405
51.0,55.99081620360081
80.0,54.52251222835415
49.0,54.773850486224
40.0,54.773850486224
67.0,56.72626667382765
46.0,56.72626667382765
80.0,55.04635001268359
62.0,55.99081620360081
68.0,56.72626667382765
41.0,54.773850486224
50.0,54.773850486224
32.0,55.99081620360081
81.0,56.34796080441936
31.0,56.72626667382765
22.0,54.52251222835415
74.0,54.29233523907405
77.0,56.72626667382765
17.0,54.773850486224
26.0,55.04635001268359
90.0,54.08331951838368
68.0,55.340010807732924
66.0,55.04635001268359
72.0,56.72626667382765
63.0,54.29233523907405
30.0,55.04635001268359
43.0,55.340010807732924
73.0,55.654832871371994
71.0,54.08331951838368
53.0,55.04635001268359
53.0,56.34796080441936
52.0,54.52251222835415
28.0,55.04635001268359
61.0,54.08331951838368
82.0,56.72626667382765
83.0,55.99081620360081
91.0,55.99081620360081
77.0,55.99081620360081
44.0,55.654832871371994
44.0,54.29233523907405
63.0,56.72626667382765
57.0,54.52251222835415
48.0,54.52251222835415
66.0,55.04635001268359
64.0,55.99081620360081
44.0,55.99081620360081
55.0,55.654832871371994
57.0,55.04635001268359
27.0,54.08331951838368
22.0,56.72626667382765
70.0,55.99081620360081
25.0,55.99081620360081
56.0,55.654832871371994
65.0,56.34796080441936
66.0,55.654832871371994
26.0,54.29233523907405
74.0,54.29233523907405
26.0,56.72626667382765
60.0,55.04635001268359
43.0,54.08331951838368
41.0,55.340010807732924
42.0,54.08331951838368
71.0,54.773850486224
49.0,54.08331951838368
28.0,55.99081620360081
54.0,54.52251222835415
60.0,54.08331951838368
31.0,55.04635001268359
74.0,54.29233523907405
29.0,54.773850486224
36.0,54.52251222835415
52.0,54.29233523907405
53.0,56.34796080441936
29.0,54.08331951838368
80.0,55.99081620360081
29.0,55.340010807732924
41.0,54.08331951838368
68.0,55.340010807732924
78.0,55.654832871371994
37.0,54.773850486224
73.0,56.34796080441936
64.0,54.08331951838368
71.0,54.29233523907405
50.0,55.99081620360081
59.0,54.29233523907405
80.0,55.99081620360081
56.0,55.04635001268359
55.0,56.34796080441936
49.0,55.99081620360081
88.0,55.99081620360081
79.0,54.773850486224
56.0,54.08331951838368
52.0,54.773850486224
46.0,54.29233523907405
75.0,55.04635001268359
60.0,54.29233523907405
67.0,55.654832871371994
56.0,56.34796080441936
61.0,55.04635001268359
37.0,55.340010807732924
39.0,54.29233523907405
81.0,55.04635001268359
47.0,55.340010807732924
18.0,56.34796080441936
93.0,54.773850486224
73.0,55.04635001268359
29.0,56.34796080441936
32.0,55.654832871371994
33.0,55.04635001268359
57.0,55.340010807732924
49.0,55.340010807732924
92.0,55.654832871371994
89.0,54.29233523907405
44.0,54.29233523907405
65.0,54.29233523907405
37.0,55.340010807732924
58.0,55.04635001268359
86.0,54.773850486224
37.0,56.72626667382765
22.0,54.29233523907405
41.0,55.654832871371994
48.0,55.340010807732924
27.0,55.654832871371994
78.0,54.08331951838368
80.0,54.29233523907405
80.0,55.99081620360081
70.0,55.99081620360081
31.0,56.34796080441936
26.0,55.654832871371994
64.0,54.29233523907405
72.0,55.99081620360081
63.0,55.654832871371994
62.0,56.72626667382765
63.0,54.52251222835415
67.0,55.99081620360081
74.0,55.654832871371994
32.0,54.52251222835415
39.0,56.34796080441936
47.0,56.34796080441936
55.0,54.52251222835415
76.0,54.29233523907405
49.0,54.29233523907405
57.0,55.04635001268359
13.0,55.654832871371994
70.0,54.08331951838368
56.0,55.99081620360081
45.0,54.52251222835415
55.0,55.654832871371994
22.0,54.08331951838368
32.0,55.04635001268359
52.0,56.34796080441936
60.0,56.34796080441936
37.0,54.29233523907405
25.0,56.72626667382765
17.0,55.99081620360081
79.0,55.04635001268359
81.0,54.52251222835415
86.0,55.340010807732924
32.0,55.99081620360081
21.0,55.99081620360081
58.0,54.52251222835415
99.0,56.72626667382765
94.0,54.29233523907405
34.0,55.99081620360081
70.0,54.29233523907405
82.0,54.773850486224
43.0,54.29233523907405
71.0,55.340010807732924
45.0,54.29233523907405
72.0,54.29233523907405
82.0,54.29233523907405
59.0,55.99081620360081
74.0,55.654832871371994
32.0,56.34796080441936
65.0,55.654832871371994
36.0,54.773850486224
47.0,55.99081620360081
73.0,56.34796080441936
57.0,55.04635001268359
37.0,56.34796080441936
87.0,54.08331951838368
60.0,56.34796080441936
39.0,54.52251222835415
21.0,56.72626667382765
49.0,54.29233523907405
22.0,56.72626667382765
24.0,54.52251222835415
62.0,55.04635001268359
26.0,55.04635001268359
84.0,55.04635001268359
62.0,55.654832871371994
37.0,55.04635001268359
31.0,54.773850486224
73.0,54.52251222835415
72.0,55.654832871371994
62.0,56.72626667382765
47.0,54.08331951838368
59.0,55.04635001268359
58.0,54.773850486224
32.0,55.99081620360081
47.0,55.99081620360081
82.0,55.99081620360081
75.0,55.04635001268359
43.0,56.72626667382765
79.0,55.99081620360081
51.0,54.773850486224
56.0,55.654832871371994
87.0,54.52251222835415
71.0,54.773850486224
85.0,56.72626667382765
74.0,56.34796080441936
65.0,55.99081620360081
38.0,56.34796080441936
72.0,54.52251222835415
84.0,56.72626667382765
50.0,56.34796080441936
49.0,54.08331951838368
45.0,56.34796080441936
62.0,55.340010807732924
44.0,54.773850486224
20.0,54.29233523907405
62.0,54.29233523907405
79.0,54.52251222835415
36.0,55.340010807732924
74.0,55.340010807732924
78.0,55.340010807732924
74.0,54.52251222835415
76.0,54.08331951838368
69.0,55.99081620360081
59.0,54.52251222835415
50.0,55.654832871371994
48.0,54.773850486224
71.0,54.08331951838368
79.0,56.72626667382765
69.0,54.29233523907405
74.0,54.773850486224
66.0,55.654832871371994
78.0,55.654832871371994
68.0,56.34796080441936
75.0,56.34796080441936
25.0,55.654832871371994
40.0,55.99081620360081
34.0,55.04635001268359
66.0,55.340010807732924
43.0,56.72626667382765
55.0,56.72626667382765
26.0,54.52251222835415
36.0,54.52251222835415
84.0,54.29233523907405
60.0,55.654832871371994
67.0,54.29233523907405
54.0,54.52251222835415
45.0,56.34796080441936
72.0,54.52251222835415
17.0,54.773850486224
24.0,56.34796080441936
36.0,54.29233523907405
74.0,54.29233523907405
61.0,56.34796080441936
77.0,56.34796080441936
52.0,55.04635001268359
43.0,56.34796080441936
18.0,55.340010807732924
52.0,54.52251222835415
55.0,55.99081620360081
61.0,54.773850486224
38.0,54.08331951838368
50.0,54.773850486224
45.0,55.654832871371994
31.0,54.773850486224
26.0,54.08331951838368
31.0,55.04635001268359
44.0,55.99081620360081
82.0,54.773850486224
59.0,56.72626667382765
74.0,55.340010807732924
93.0,56.72626667382765
41.0,55.99081620360081
22.0,54.29233523907405
20.0,55.99081620360081
50.0,56.72626667382765
90.0,54.52251222835415
82.0,55.04635001268359
37.0,56.34796080441936
47.0,54.773850486224
74.0,56.72626667382765
88.0,55.04635001268359
55.0,54.52251222835415
50.0,55.04635001268359
50.0,54.29233523907405
39.0,56.34796080441936
57.0,54.52251222835415
23.0,55.654832871371994
82.0,54.773850486224
76.0,55.99081620360081
72.0,54.29233523907405
60.0,56.34796080441936
48.0,54.52251222835415
34.0,56.72626667382765
57.0,54.773850486224
51.0,56.72626667382765
66.0,54.773850486224
49.0,55.340010807732924
27.0,55.99081620360081
45.0,56.34796080441936
72.0,54.773850486224
66.0,54.52251222835415
76.0,55.04635001268359
29.0,54.52251222835415
78.0,55.654832871371994
48.0,55.654832871371994
55.0,55.340010807732924
79.0,56.72626667382765
29.0,54.29233523907405
44.0,54.773850486224
82.0,54.29233523907405
71.0,54.29233523907405
53.0,54.29233523907405
40.0,54.29233523907405
37.0,54.08331951838368
67.0,54.773850486224
52.0,54.29233523907405
24.0,54.773850486224
52.0,54.773850486224
26.0,56.72626667382765
48.0,56.72626667382765
51.0,54.773850486224
76.0,55.04635001268359
83.0,55.654832871371994
88.0,56.34796080441936
91.0,54.52251222835415
62.0,55.654832871371994
27.0,54.52251222835415
19.0,54.29233523907405
59.0,55.654832871371994
70.0,55.654832871371994
27.0,54.08331951838368
68.0,54.773850486224
61.0,54.52251222835415
22.0,54.773850486224
57.0,54.52251222835415
61.0,56.34796080441936
74.0,55.654832871371994
49.0,54.773850486224
41.0,54.08331951838368
48.0,56.72626667382765
68.0,54.52251222835415
83.0,54.773850486224
73.0,55.340010807732924
82.0,54.773850486224
95.0,54.08331951838368
51.0,55.04635001268359
54.0,55.654832871371994
38.0,54.08331951838368
33.0,54.29233523907405
80.0,54.29233523907405
30.0,56.72626667382765
35.0,56.72626667382765
31.0,54.773850486224
45.0,56.34796080441936
17.0,54.29233523907405
68.0,56.72626667382765
66.0,55.340010807732924
59.0,54.773850486224
67.0,56.34796080441936
39.0,54.08331951838368
64.0,55.654832871371994
89.0,55.04635001268359
62.0,54.08331951838368
74.0,55.04635001268359
49.0,54.773850486224
32.0,55.99081620360081
61.0,54.773850486224
81.0,55.99081620360081
68.0,54.08331951838368
32.0,54.52251222835415
52.0,55.654832871371994
78.0,55.340010807732924
69.0,56.34796080441936
68.0,55.654832871371994
67.0,54.29233523907405
44.0,55.340010807732924
40.0,54.08331951838368
74.0,56.72626667382765
18.0,54.52251222835415
63.0,55.99081620360081
71.0,56.34796080441936
72.0,55.99081620360081
67.0,55.654832871371994
61.0,55.99081620360081
45.0,55.99081620360081
29.0,54.773850486224
31.0,56.34796080441936
26.0,56.34796080441936
59.0,55.04635001268359
79.0,54.773850486224
33.0,55.654832871371994
35.0,56.34796080441936
46.0,55.04635001268359
51.0,55.654832871371994
38.0,54.52251222835415
49.0,56.72626667382765
73.0,54.773850486224
38.0,56.34796080441936
71.0,55.340010807732924
51.0,55.04635001268359
27.0,54.08331951838368
85.0,55.340010807732924
19.0,55.340010807732924
42.0,56.34796080441936
65.0,54.29233523907405
23.0,56.34796080441936
70.0,55.99081620360081
82.0,55.654832871371994
59.0,55.99081620360081
30.0,55.654832871371994
88.0,55.99081620360081
40.0,54.773850486224
82.0,54.29233523907405
17.0,56.72626667382765
25.0,55.04635001268359
57.0,55.04635001268359
78.0,55.654832871371994
65.0,54.29233523907405
38.0,54.08331951838368
53.0,54.773850486224
66.0,55.99081620360081
65.0,56.72626667382765
75.0,55.340010807732924
57.0,54.773850486224
47.0,55.654832871371994
35.0,54.773850486224
89.0,54.29233523907405
13.0,54.52251222835415
60.0,55.04635001268359
68.0,54.29233523907405
56.0,55.340010807732924
62.0,54.773850486224
50.0,54.52251222835415
33.0,54.08331951838368
64.0,55.04635001268359
75.0,56.34796080441936
38.0,56.34796080441936
74.0,55.654832871371994
74.0,56.34796080441936
56.0,54.52251222835415
43.0,54.29233523907405
52.0,56.72626667382765
97.0,55.654832871371994
37.0,55.99081620360081
57.0,54.29233523907405
61.0,55.340010807732924
45.0,54.29233523907405
79.0,55.04635001268359
32.0,56.34796080441936
79.0,55.654832871371994
40.0,56.72626667382765
42.0,56.34796080441936
31.0,54.08331951838368
42.0,54.08331951838368
37.0,55.04635001268359
82.0,55.654832871371994
47.0,54.08331951838368
35.0,54.773850486224
87.0,55.654832871371994
59.0,54.773850486224
39.0,55.04635001268359
46.0,55.654832871371994
41.0,54.29233523907405
88.0,56.72626667382765
25.0,55.654832871371994
77.0,54.773850486224
67.0,55.654832871371994
87.0,54.29233523907405
50.0,54.773850486224
45.0,54.08331951838368
57.0,55.99081620360081
34.0,56.72626667382765
64.0,56.72626667382765
69.0,55.340010807732924
21.0,55.04635001268359
44.0,54.29233523907405
30.0,56.34796080441936
51.0,54.773850486224
87.0,55.04635001268359
53.0,54.773850486224
61.0,54.08331951838368
45.0,54.52251222835415
91.0,56.72626667382765
47.0,54.52251222835415
55.0,56.34796080441936
77.0,55.340010807732924
17.0,55.340010807732924
54.0,55.654832871371994
66.0,55.654832871371994
79.0,55.654832871371994
66.0,55.99081620360081
52.0,55.654832871371994
53.0,54.773850486224
71.0,55.04635001268359
63.0,54.773850486224
55.0,54.29233523907405
99.0,54.29233523907405
49.0,55.654832871371994
86.0,54.52251222835415
78.0,54.29233523907405
65.0,55.654832871371994
57.0,54.08331951838368
27.0,54.08331951838368
44.0,56.72626667382765
49.0,54.29233523907405
28.0,56.34796080441936
64.0,54.29233523907405
39.0,54.29233523907405
76.0,55.99081620360081
66.0,56.34796080441936
87.0,56.34796080441936
26.0,54.773850486224
72.0,55.04635001268359
46.0,54.29233523907405
58.0,54.29233523907405
56.0,54.52251222835415
76.0,56.72626667382765
56.0,55.99081620360081
43.0,55.654832871371994
86.0,55.340010807732924
43.0,55.04635001268359
54.0,56.72626667382765
74.0,56.72626667382765
43.0,55.04635001268359
60.0,55.654832871371994
44.0,55.04635001268359
42.0,54.29233523907405
28.0,54.08331951838368
75.0,54.773850486224
54.0,54.773850486224
33.0,55.340010807732924
67.0,54.773850486224
47.0,55.99081620360081
77.0,54.52251222835415
67.0,55.340010807732924
32.0,54.773850486224
42.0,54.773850486224
70.0,54.773850486224
52.0,54.773850486224
44.0,55.654832871371994
45.0,54.08331951838368
46.0,54.29233523907405
49.0,55.04635001268359
44.0,54.773850486224
76.0,55.04635001268359
41.0,54.29233523907405
50.0,54.52251222835415
75.0,55.99081620360081
42.0,55.04635001268359
58.0,54.08331951838368
77.0,54.52251222835415
50.0,54.52251222835415
31.0,54.29233523907405
49.0,54.773850486224
73.0,56.34796080441936
61.0,55.04635001268359
44.0,54.773850486224
70.0,54.52251222835415
58.0,56.34796080441936
63.0,54.29233523907405
78.0,56.72626667382765
16.0,55.340010807732924
66.0,54.08331951838368
26.0,54.773850486224
83.0,54.29233523907405
37.0,55.04635001268359
46.0,56.72626667382765
34.0,55.340010807732924
88.0,54.52251222835415
33.0,55.04635001268359
15.0,54.52251222835415
53.0,54.29233523907405
45.0,54.773850486224
66.0,54.773850486224
16.0,54.52251222835415
65.0,55.340010807732924
47.0,55.04635001268359
